Name,Address,Location,Cuisine,Longitude,Latitude,PhoneNumber,Url,Award,MinPrice_USD,MaxPrice_USD
Le 1947 - Cheval Blanc,"Le Jardin Alpin, Courchevel 1850, Courchevel, 73120, France",Courchevel,"Creative, Modern Cuisine",6.6338696,45.4094877,33479005050,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/le-1947,3 MICHELIN Stars,397.6,442.40000000000003
AM par Alexandre Mazzia,"9 rue François-Rocca, Marseille, 13008, France",Marseille,Creative,5.3862325,43.2701104,33491248363,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/am-par-alexandre-mazzia,3 MICHELIN Stars,196.00000000000003,431.20000000000005
Pic,"285 avenue Victor-Hugo, Valence, 26000, France",Valence,Creative,4.8854965,44.9177848,33475441532,https://guide.michelin.com/en/auvergne-rhone-alpes/valence/restaurant/pic,3 MICHELIN Stars,392.00000000000006,392.00000000000006
Troisgros - Le Bois sans Feuilles,"728 route de Villerest, Ouches, 42155, France",Ouches,Creative,3.99236,46.01033,33477716697,https://guide.michelin.com/en/auvergne-rhone-alpes/ouches/restaurant/troisgros-le-bois-sans-feuilles,3 MICHELIN Stars,145.60000000000002,369.6
Pierre Gagnaire,"6 rue Balzac, Paris, 75008, France",Paris,Creative,2.3003862,48.8732506,33158361250,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pierre-gagnaire6112,3 MICHELIN Stars,134.4,448.00000000000006
Le Pré Catelan,"Route de Suresnes - bois de Boulogne, Paris, 75016, France",Paris,"Creative, Modern Cuisine",2.2507182,48.8639374,33144144114,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-pre-catelan,3 MICHELIN Stars,168.00000000000003,369.6
L'Ambroisie,"9 place des Vosges, Paris, 75004, France",Paris,Classic Cuisine,2.3645215,48.855494,33142785145,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-ambroisie,3 MICHELIN Stars,369.6,369.6
Épicure,"Le Bristol, 112 rue du Faubourg-Saint-Honoré, Paris, 75008, France",Paris,Modern Cuisine,2.3143664,48.8717289,33153434340,https://guide.michelin.com/en/ile-de-france/paris/restaurant/epicure,3 MICHELIN Stars,347.20000000000005,425.6
Christophe Bacquié,"3001 route des Hauts-du-Camp, au Circuit Paul Ricard, Le Castellet, 83330, France",Le Castellet,Modern Cuisine,5.7835029,43.2502823,33494982969,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-castellet/restaurant/christophe-bacquie,3 MICHELIN Stars,291.20000000000005,330.40000000000003
Maison Lameloise,"36 place d'Armes, Chagny, 71150, France",Chagny,Modern Cuisine,4.7530169,46.9079964,33385876565,https://guide.michelin.com/en/bourgogne-franche-comte/chagny/restaurant/maison-lameloise,3 MICHELIN Stars,95.2,291.20000000000005
Flocons de Sel,"1775 route du Leutaz, Le Leutaz, Megève, 74120, France",Megève,Creative,6.60007,45.82354,33450214999,https://guide.michelin.com/en/auvergne-rhone-alpes/megve/restaurant/flocons-de-sel,3 MICHELIN Stars,235.20000000000002,313.6
Le Cinq,"Four Seasons George V, 31 avenue George-V, Paris, 75008, France",Paris,Modern Cuisine,2.3008612,48.8687604,33149527154,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-cinq6102,3 MICHELIN Stars,425.6,425.6
Guy Savoy,"11 quai de Conti, Paris, 75006, France",Paris,Creative,2.3391955,48.8566248,33143804061,https://guide.michelin.com/en/ile-de-france/paris/restaurant/guy-savoy,3 MICHELIN Stars,280.0,593.6
Auberge du Vieux Puits,"5 avenue Saint-Victor, Fontjoncouse, 11360, France",Fontjoncouse,Creative,2.7893292,43.0481728,33468440737,https://guide.michelin.com/en/occitanie/fontjoncouse/restaurant/auberge-du-vieux-puits,3 MICHELIN Stars,218.40000000000003,252.00000000000003
Arpège,"84 rue de Varenne, Paris, 75007, France",Paris,Creative,2.3169648,48.855731,33147050906,https://guide.michelin.com/en/ile-de-france/paris/restaurant/arpege,3 MICHELIN Stars,207.20000000000002,515.2
Kei,"5 rue du Coq-Héron, Paris, 75001, France",Paris,Modern Cuisine,2.3422847,48.8643947,33142331474,https://guide.michelin.com/en/ile-de-france/paris/restaurant/kei,3 MICHELIN Stars,95.2,380.8
L'Oustau de Baumanière,"Mas de Baumanière, Les Baux-de-Provence, 13520, France",Les Baux-de-Provence,Modern Cuisine,4.7933262,43.7486439,33490543307,https://guide.michelin.com/en/provence-alpes-cote-dazur/les-baux-de-provence/restaurant/l-oustau-de-baumaniere,3 MICHELIN Stars,184.8,268.8
Christopher Coutanceau,"Plage de la Concurrence, La Rochelle, 17000, France",La Rochelle,Seafood,-1.1609135,46.1557284,33546414819,https://guide.michelin.com/en/nouvelle-aquitaine/la-rochelle/restaurant/christopher-coutanceau,3 MICHELIN Stars,212.8,296.8
Le Petit Nice,"Anse de Maldormé, Marseille, 13007, France",Marseille,Seafood,5.3521929,43.2803346,33491592592,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/le-petit-nice,3 MICHELIN Stars,201.60000000000002,481.6
Régis et Jacques Marcon,"Larsiallas, Saint-Bonnet-le-Froid, 43290, France",Saint-Bonnet-le-Froid,Creative,4.43436,45.13956,33471599372,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-bonnet-le-froid/restaurant/regis-et-jacques-marcon,3 MICHELIN Stars,201.60000000000002,268.8
Le Clos des Sens,"13 rue Jean-Mermoz - à Annecy-le-Vieux, Annecy, 74940, France",Annecy,Creative,6.1442973,45.9180547,33450230790,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/le-clos-des-sens,3 MICHELIN Stars,165.76000000000002,266.56
Zilte,"Hanzestedenplaats 5, Antwerpen, 2000, Belgium",Antwerpen,Creative,4.4049639,51.2287189,3232834040,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/t-zilte,3 MICHELIN Stars,218.40000000000003,369.6
Hof van Cleve,"Riemegemstraat 1, Kruishoutem, 9770, Belgium",Kruishoutem,Creative,3.5098648,50.9039501,3293835848,https://guide.michelin.com/en/oost-vlaanderen/kruishoutem/restaurant/hof-van-cleve,3 MICHELIN Stars,330.40000000000003,593.6
Ösch Noir,"Golfplatz 1, Donaueschingen, 78166, Germany",Donaueschingen,"Modern Cuisine, Classic Cuisine",8.5474271,47.9655266,49771840,https://guide.michelin.com/en/baden-wurttemberg/donaueschingen/restaurant/osch-noir,2 MICHELIN Stars,162.4,218.40000000000003
ES:SENZ,"Mietenkamer Straße 65, Grassau, 83224, Germany",Grassau,"Creative, Modern Cuisine",12.4656421,47.785695,4.98641E+11,https://guide.michelin.com/en/bayern/grassau/restaurant/es-senz,2 MICHELIN Stars,168.00000000000003,229.60000000000002
Luce d'Oro,"Elmau 2, Krün, 82493, Germany",Krün,"Modern Cuisine, Creative",11.1869112,47.4620032,498823180,https://guide.michelin.com/en/bayern/krn/restaurant/luce-d-oro,2 MICHELIN Stars,211.68,256.48
Tohru in der Schreiberei,"Burgstraße 5, Munich, 80331, Germany",Munich,"Modern Cuisine, Japanese Contemporary",11.5775303,48.1375661,4.98922E+11,https://guide.michelin.com/en/bayern/mnchen/restaurant/tohru-in-der-schreiberei,2 MICHELIN Stars,274.40000000000003,274.40000000000003
OPUS V,"O5, 9-12, Mannheim, 68161, Germany",Mannheim,"Modern Cuisine, Creative",8.4699546,49.4858598,4.96212E+11,https://guide.michelin.com/en/baden-wurttemberg/mannheim/restaurant/opus-v,2 MICHELIN Stars,122.08000000000001,207.20000000000002
Lorenz Adlon Esszimmer,"Unter den Linden 77, Berlin, 10117, Germany",Berlin,Creative,13.380011,52.5159333,4.93023E+11,https://guide.michelin.com/en/berlin-region/berlin/restaurant/lorenz-adlon-esszimmer,2 MICHELIN Stars,151.20000000000002,280.0
Falco,"Gerberstraße 15, Leipzig, 04105, Germany",Leipzig,Creative,12.3754206,51.3463665,4.9342E+11,https://guide.michelin.com/en/sachsen/leipzig/restaurant/falco,2 MICHELIN Stars,110.88000000000001,293.44000000000005
Söl'ring Hof,"Am Sandwall 1, Rantum, 25980, Germany",Rantum,"Creative, Country cooking",8.2887697,54.8536822,4.94652E+11,https://guide.michelin.com/en/schleswig-holstein/rantum/restaurant/sol-ring-hof,2 MICHELIN Stars,239.68000000000004,318.08000000000004
Obendorfers Eisvogel,"Hofenstetten 43, Neunburg vorm Wald, 92431, Germany",Neunburg vorm Wald,"Creative, Classic Cuisine",12.2619376,49.3383934,4994399500,https://guide.michelin.com/en/bayern/neunburg-vorm-wald/restaurant/obendorfer-s-eisvogel,2 MICHELIN Stars,162.4,236.32000000000002
etz,"Bindergasse 22, Nuremberg, 90402, Germany",Nuremberg,"Creative, Regional Cuisine",11.079949,49.4554627,4.99115E+12,https://guide.michelin.com/en/bayern/nurnberg/restaurant/etz,2 MICHELIN Stars,235.20000000000002,235.20000000000002
Steinheuers Restaurant Zur Alten Post,"Landskroner Straße 110, Bad Neuenahr-Ahrweiler, 53474, Germany",Bad Neuenahr-Ahrweiler,"Classic French, Classic Cuisine",7.1642775,50.5509788,49264194860,https://guide.michelin.com/en/rheinland-pfalz/bad-neuenahr-ahrweiler/restaurant/steinheuers-restaurant-zur-alten-post,2 MICHELIN Stars,173.60000000000002,218.40000000000003
Restaurant Heinz Winkler,"Kirchplatz 1, Aschau im Chiemgau, 83229, Germany",Aschau im Chiemgau,Classic French,12.3217303,47.779365,49805217990,https://guide.michelin.com/en/bayern/aschau-im-chiemgau/restaurant/restaurant-heinz-winkler,2 MICHELIN Stars,117.60000000000001,235.20000000000002
Haerlin,"Neuer Jungfernstieg 9, Hamburg, 20354, Germany",Hamburg,"Creative French, Classic Cuisine",9.9914638,53.5554424,4.94035E+11,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/haerlin,2 MICHELIN Stars,212.8,280.0
Vendôme,"Kadettenstraße, Bergisch Gladbach, 51429, Germany",Bergisch Gladbach,"Creative, Classic French",7.1604778,50.9665691,4.92204E+11,https://guide.michelin.com/en/nordrhein-westfalen/bergisch-gladbach/restaurant/vendome,2 MICHELIN Stars,268.8,319.20000000000005
Speisemeisterei,"Schloss Hohenheim 1B, Stuttgart, 70599, Germany",Stuttgart,"Modern Cuisine, International",9.2135508,48.7128772,4.97113E+12,https://guide.michelin.com/en/baden-wurttemberg/stuttgart/restaurant/speisemeisterei,2 MICHELIN Stars,166.88000000000002,211.68
Tim Raue,"Rudi-Dutschke-Straße 26, Berlin, 10969, Germany",Berlin,"Asian, Creative",13.3933841,52.5070342,4.93026E+11,https://guide.michelin.com/en/berlin-region/berlin/restaurant/tim-raue,2 MICHELIN Stars,98.56,277.76000000000005
CODA Dessert Dining,"Friedelstraße 47, Berlin, 12047, Germany",Berlin,"Creative, Innovative",13.4274219,52.49014,4.93091E+11,https://guide.michelin.com/en/berlin-region/berlin/restaurant/coda-dessert-dining,2 MICHELIN Stars,109.76,184.8
Rosin,"Hervester Straße 18, Dorsten, 46286, Germany",Dorsten,"Creative, Classic Cuisine",7.0132284,51.7191315,4923694322,https://guide.michelin.com/en/nordrhein-westfalen/dorsten/restaurant/rosin,2 MICHELIN Stars,110.88000000000001,178.08
Jante,"Marienstraße 116, Hanover, 30171, Germany",Hanover,"Creative, Modern Cuisine",9.7607489,52.3701441,4.95115E+12,https://guide.michelin.com/en/niedersachsen/hannover/restaurant/jante,2 MICHELIN Stars,162.4,179.20000000000002
AUGUST,"Johannes-Haag-Straße 14, Augsburg, 86153, Germany",Augsburg,Creative,10.9126019,48.3710103,4982135279,https://guide.michelin.com/en/bayern/augsburg/restaurant/august495065,2 MICHELIN Stars,200.48000000000002,235.20000000000002
Le Pavillon,"Dollenberg 3, Bad Peterstal, 77740, Germany",Bad Peterstal,Classic French,8.25063,48.45741,497806780,https://guide.michelin.com/en/baden-wurttemberg/bad-peterstal/restaurant/le-pavillon83378,2 MICHELIN Stars,160.16000000000003,211.68
Le Moissonnier,"Krefelder Straße 25, Cologne, 50670, Germany",Cologne,"Creative French, Classic Cuisine",6.952216,50.9510495,49221729479,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/le-moissonnier,2 MICHELIN Stars,123.20000000000002,184.8
LOUIS restaurant,"Prälat-Subtil-Ring 22, Saarlouis, 66740, Germany",Saarlouis,"Creative, French Contemporary",6.7552911,49.3172819,4.96832E+13,https://guide.michelin.com/en/saarland/saarlouis/restaurant/louis-restaurant,2 MICHELIN Stars,99.68,197.12
100/200 Kitchen,"Brandshofer Deich 68, Hamburg, 20539, Germany",Hamburg,"Creative, Modern Cuisine",10.0285764,53.5374323,4.94031E+11,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/100-200,2 MICHELIN Stars,161.28000000000003,161.28000000000003
bianc,"Am Sandtorkai 50, Hamburg, 20457, Germany",Hamburg,"Mediterranean Cuisine, Creative",9.9943521,53.5430154,4.94018E+11,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/bianc,2 MICHELIN Stars,212.8,212.8
Ox & Klee,"Im Zollhafen 18, Cologne, 50678, Germany",Cologne,"Modern Cuisine, Creative",6.9657432,50.9274173,4.92212E+12,https://guide.michelin.com/en/nordrhein-westfalen/koln/restaurant/ox-klee,2 MICHELIN Stars,162.4,257.6
Ophelia,"Seestraße 25, Constance, 78464, Germany",Constance,"Creative French, Classic Cuisine",9.1874594,47.6671426,4.97531E+11,https://guide.michelin.com/en/baden-wurttemberg/konstanz/restaurant/ophelia,2 MICHELIN Stars,212.8,268.8
EssZimmer,"Am Olympiapark 1, Munich, 80807, Germany",Munich,"Modern French, Creative",11.557409,48.1766707,4.98936E+12,https://guide.michelin.com/en/bayern/mnchen/restaurant/esszimmer236176,2 MICHELIN Stars,201.60000000000002,308.00000000000006
Horváth,"Paul-Lincke-Ufer 44a, Berlin, 10999, Germany",Berlin,Creative,13.4206073,52.4964176,4.93061E+11,https://guide.michelin.com/en/berlin-region/berlin/restaurant/horvath,2 MICHELIN Stars,162.4,207.20000000000002
Tantris,"Johann-Fichte-Straße 7, Munich, 80805, Germany",Munich,"Classic French, Classic Cuisine",11.588259,48.1697565,49893619590,https://guide.michelin.com/en/bayern/mnchen/restaurant/tantris-75719,2 MICHELIN Stars,168.00000000000003,330.40000000000003
Gustav,"Reuterweg 57, Frankfurt on the Main, 60323, Germany",Frankfurt on the Main,"Creative, Market Cuisine",8.6704255,50.1207676,4.96975E+11,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/gustav464093,2 MICHELIN Stars,134.4,184.8
Goldberg,"Guntram-Palm-Platz 1, Fellbach, 70734, Germany",Fellbach,"Modern Cuisine, International",9.2726039,48.8088952,4.97116E+12,https://guide.michelin.com/en/baden-wurttemberg/fellbach/restaurant/goldberg,2 MICHELIN Stars,145.60000000000002,212.8
Alexander Herrmann by Tobias Bätz,"Marktplatz 11, Wirsberg, 95339, Germany",Wirsberg,Creative,11.6069241,50.1073707,4992272080,https://guide.michelin.com/en/bayern/wirsberg/restaurant/alexander-herrmann-by-tobias-batz,2 MICHELIN Stars,211.68,245.28000000000003
ammolite - The Lighthouse Restaurant,"Peter-Thumb-Straße 6, Rust, 77977, Germany",Rust,"Modern Cuisine, Classic French",7.7251226,48.259724,4.97823E+11,https://guide.michelin.com/en/baden-wurttemberg/rust/restaurant/ammolite-the-lighthouse-restaurant,2 MICHELIN Stars,133.28,189.28000000000003
GästeHaus Klaus Erfort,"Mainzer Straße 95, Saarbrücken, 66121, Germany",Saarbrücken,Classic French,7.0076258,49.2295502,4.9682E+11,https://guide.michelin.com/en/saarland/saarbrucken/restaurant/gastehaus-klaus-erfort,2 MICHELIN Stars,164.64000000000001,252.00000000000003
Esplanade,"Nauwieserstraße 5, Saarbrücken, 66111, Germany",Saarbrücken,"Classic Cuisine, Mediterranean Cuisine",6.9996028,49.2349097,4.96818E+12,https://guide.michelin.com/en/saarland/saarbrucken/restaurant/esplanade539722,2 MICHELIN Stars,53.760000000000005,166.88000000000002
Alois - Dallmayr Fine Dining,"Dienerstraße 14, Munich, 80331, Germany",Munich,"Modern French, Creative",11.5771486,48.1384394,49892135100,https://guide.michelin.com/en/bayern/mnchen/restaurant/alois-dallmayr-fine-dining,2 MICHELIN Stars,87.36000000000001,196.00000000000003
FACIL,"Potsdamer Straße 3, Berlin, 10785, Germany",Berlin,"Creative, Contemporary",13.3737243,52.5090305,4.93059E+12,https://guide.michelin.com/en/berlin-region/berlin/restaurant/facil,2 MICHELIN Stars,69.44000000000001,244.16000000000003
Hirschen,"Hauptstraße 69, Sulzburg, 79295, Germany",Sulzburg,Classic French,7.7088806,47.8404612,4976348208,https://guide.michelin.com/en/baden-wurttemberg/sulzburg/restaurant/hirschen78032,2 MICHELIN Stars,227.36,330.40000000000003
Le Cerf,"Kärcherstraße 11, Zweiflingen, 74639, Germany",Zweiflingen,Classic French,9.5258355,49.2436455,49794160870,https://guide.michelin.com/en/baden-wurttemberg/zweiflingen/restaurant/le-cerf83229,2 MICHELIN Stars,120.96000000000001,199.36
Meierei Dirk Luther,"Uferstraße 1, Glücksburg, 24960, Germany",Glücksburg,"Classic Cuisine, Modern Cuisine",9.4999203,54.8225486,4.94632E+12,https://guide.michelin.com/en/schleswig-holstein/glcksburg/restaurant/meierei-dirk-luther,2 MICHELIN Stars,221.76000000000002,244.16000000000003
PURS,"Steinweg 30, Andernach, 56626, Germany",Andernach,Modern Cuisine,7.3973426,50.4390106,4.92633E+12,https://guide.michelin.com/en/rheinland-pfalz/andernach/restaurant/purs,2 MICHELIN Stars,218.40000000000003,274.40000000000003
Courtier,"Parkallee 1, Wangels, 23758, Germany",Wangels,"Creative, Classic Cuisine",10.7656888,54.3025337,49438292620,https://guide.michelin.com/en/schleswig-holstein/wangels/restaurant/courtier,2 MICHELIN Stars,189.28000000000003,245.28000000000003
Atelier,"Promenadeplatz 2, Munich, 80331, Germany",Munich,Creative French,11.5735681,48.1402487,498921200,https://guide.michelin.com/en/bayern/mnchen/restaurant/atelier-1198719,2 MICHELIN Stars,229.60000000000002,263.20000000000005
Essigbrätlein,"Weinmarkt 3, Nuremberg, 90403, Germany",Nuremberg,"Innovative, Market Cuisine",11.0747775,49.4551869,49911225131,https://guide.michelin.com/en/bayern/nurnberg/restaurant/essigbratlein,2 MICHELIN Stars,112.00000000000001,201.60000000000002
Lafleur,"Palmengartenstraße 11, Frankfurt on the Main, 60325, Germany",Frankfurt on the Main,"Modern French, Creative",8.6565825,50.1214911,4.9699E+11,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/lafleur,2 MICHELIN Stars,229.60000000000002,252.00000000000003
Liath,"Blackrock Market, 19a Main Street, Blackrock, A94 V0D8, Ireland",Blackrock,Creative,-6.1783698,53.3013717,35312123676,https://guide.michelin.com/en/dun-laoghaire-rathdown/blackrock/restaurant/Liath,2 MICHELIN Stars,72.80000000000001,145.60000000000002
Aimsir,"Cliff at Lyons, Lyons Road, Celbridge, W23 HXH3, Ireland",Celbridge,Modern Cuisine,-6.5582175,53.2990793,35316303500,https://guide.michelin.com/en/kildare/celbridge/restaurant/aimsir,2 MICHELIN Stars,235.20000000000002,235.20000000000002
Patrick Guilbaud,"21 Upper Merrion Street, Dublin City, D02 KF79, Ireland",Dublin City,Modern French,-6.2529387,53.338467,35316764192,https://guide.michelin.com/en/dublin/dublin/restaurant/patrick-guilbaud,2 MICHELIN Stars,89.60000000000001,252.00000000000003
Chapter One by Mickael Viljanen,"18-19 Parnell Square North, Rotunda, Dublin City, D01 T3V8, Ireland",Dublin City,Modern Cuisine,-6.2639708,53.354379,35318732266,https://guide.michelin.com/en/dublin/dublin/restaurant/chapter-one-by-mickael-viljanen,2 MICHELIN Stars,72.80000000000001,190.4
Ynyshir,"Eglwysfach, Machynlleth, SY20 8TA, United Kingdom",Machynlleth,Creative,-3.9439501,52.5445284,4.41655E+11,https://guide.michelin.com/en/ceredigion/machynlleth/restaurant/ynyshir,2 MICHELIN Stars,399.0,399.0
Raby Hunt,"Summerhouse, DL2 3UD, United Kingdom",Summerhouse,Modern British,-1.6893656,54.5665058,4.41325E+11,https://guide.michelin.com/en/darlington-region/summerhouse/restaurant/raby-hunt,2 MICHELIN Stars,325.85,325.85
